image_url,alt_text,page_source,width,height,format,estimated_size_kb,category,downloaded,local_path
https://juliaoboticarios.com/juliao-01.svg,Juliao Boticarios,https://juliaoboticarios.com/?controller=newproducts,,,svg,11.56,misc,True,data\output\images\misc\juliao-01.svg
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/appagebuilder/images/amarillo-1.jpg,,https://juliaoboticarios.com/?controller=newproducts,,,jpg,2.05,misc,True,data\output\images\misc\amarillo-1.jpg
https://juliaoboticarios.com/3147-large_default/aceite-ambiental-ama-nacer-25-ml.jpg,Aceite Ambiental Ama Nacer...,https://juliaoboticarios.com/?controller=newproducts,,,jpg,50.74,misc,True,data\output\images\misc\aceite-ambiental-ama-nacer-25-ml.jpg
https://juliaoboticarios.com/img/seosaproductlabels/1/1.png,NUEVOS,https://juliaoboticarios.com/?controller=newproducts,,,png,2.15,misc,True,data\output\images\misc\1.png
https://juliaoboticarios.com/3142-large_default/bruma-sensorial-ama-nacer-250-ml.jpg,Bruma Sensorial Ama Nacer...,https://juliaoboticarios.com/?controller=newproducts,,,jpg,34.71,misc,True,data\output\images\misc\bruma-sensorial-ama-nacer-250-ml.jpg
https://juliaoboticarios.com/3148-large_default/bruma-sensorial-ama-nacer-60-ml.jpg,Bruma Sensorial Ama Nacer...,https://juliaoboticarios.com/?controller=newproducts,,,jpg,35.52,misc,True,data\output\images\misc\bruma-sensorial-ama-nacer-60-ml.jpg
https://juliaoboticarios.com/3143-large_default/elixir-corporal-ama-nacer-45ml.jpg,Elixir Corporal Ama Nacer 45Ml,https://juliaoboticarios.com/?controller=newproducts,,,jpg,41.22,misc,True,data\output\images\misc\elixir-corporal-ama-nacer-45ml.jpg
https://juliaoboticarios.com/3140-large_default/elixir-corporal-ama-nacer-125ml.jpg,Elixir Corporal Ama Nacer...,https://juliaoboticarios.com/?controller=newproducts,,,jpg,41.16,misc,True,data\output\images\misc\elixir-corporal-ama-nacer-125ml.jpg
https://juliaoboticarios.com/3146-large_default/balsamo-corporal-ama-nacer-45-g.jpg,Bálsamo Corporal Ama nacer...,https://juliaoboticarios.com/?controller=newproducts,,,jpg,51.2,misc,True,data\output\images\misc\balsamo-corporal-ama-nacer-45-g.jpg
https://juliaoboticarios.com/3145-large_default/balsamo-corporal-ama-nacer-200g.jpg,Bálsamo Corporal Ama nacer...,https://juliaoboticarios.com/?controller=newproducts,,,jpg,104.81,misc,True,data\output\images\misc\balsamo-corporal-ama-nacer-200g.jpg
https://juliaoboticarios.com/3144-large_default/leche-de-bano-ama-nacer-440ml.jpg,Leche De Baño Ama Nacer  45 ml,https://juliaoboticarios.com/?controller=newproducts,,,jpg,50.39,misc,True,data\output\images\misc\leche-de-bano-ama-nacer-440ml.jpg
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/appagebuilder/images/Group-13455.jpg,,https://juliaoboticarios.com/?controller=newproducts,,,jpg,74.22,misc,True,data\output\images\misc\Group-13455.jpg
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/appagebuilder/images/payment.png,,https://juliaoboticarios.com/?controller=newproducts,,,png,1.89,misc,True,data\output\images\misc\payment.png
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/appagebuilder/images/sal.jpg,,https://juliaoboticarios.com/?controller=newproducts,,,jpg,0.39,misc,True,data\output\images\misc\sal.jpg
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/appagebuilder/images/jabon-barra-rosasa-novedades.jpg,,https://juliaoboticarios.com/,,,jpg,29.47,home,True,data\output\images\home\jabon-barra-rosasa-novedades.jpg
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/appagebuilder/images/kit-tonka-novedades.jpg,,https://juliaoboticarios.com/,,,jpg,34.75,home,True,data\output\images\home\kit-tonka-novedades.jpg
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/appagebuilder/images/Bruma-ama-novedades.jpg,,https://juliaoboticarios.com/,,,jpg,22.3,home,True,data\output\images\home\Bruma-ama-novedades.jpg
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/appagebuilder/images/Leche-ama-novedades.jpg,,https://juliaoboticarios.com/,,,jpg,22.32,home,True,data\output\images\home\Leche-ama-novedades.jpg
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/appagebuilder/images/productos-novedades-palo-santo.jpg,,https://juliaoboticarios.com/,,,jpg,35.82,home,True,data\output\images\home\productos-novedades-palo-santo.jpg
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/appagebuilder/images/LINE.jpg,,https://juliaoboticarios.com/,,,jpg,2.0,home,True,data\output\images\home\LINE.jpg
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/appagebuilder/images/productos-Categoria-agua-C.jpg,,https://juliaoboticarios.com/,,,jpg,30.34,home,True,data\output\images\home\productos-Categoria-agua-C.jpg
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/appagebuilder/images/productos-Categoria-3.jpg,,https://juliaoboticarios.com/,,,jpg,32.45,home,True,data\output\images\home\productos-Categoria-3.jpg
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/appagebuilder/images/productos-Categoria-4.jpg,,https://juliaoboticarios.com/,,,jpg,43.58,home,True,data\output\images\home\productos-Categoria-4.jpg
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/appagebuilder/images/productos-Categoria-5.jpg,,https://juliaoboticarios.com/,,,jpg,48.74,home,True,data\output\images\home\productos-Categoria-5.jpg
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/appagebuilder/images/productos-Categoria-azafran.jpg,,https://juliaoboticarios.com/,,,jpg,45.15,home,True,data\output\images\home\productos-Categoria-azafran.jpg
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/appagebuilder/images/Cuidado-personal.jpg,,https://juliaoboticarios.com/,,,jpg,66.4,home,True,data\output\images\home\Cuidado-personal.jpg
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/appagebuilder/images/regaleria.jpg,,https://juliaoboticarios.com/,,,jpg,74.32,home,True,data\output\images\home\regaleria.jpg
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/appagebuilder/images/perfumeria2.jpg,,https://juliaoboticarios.com/,,,jpg,194.57,home,True,data\output\images\home\perfumeria2.jpg
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/appagebuilder/images/Cuidado-natural.jpg,,https://juliaoboticarios.com/,,,jpg,69.16,home,True,data\output\images\home\Cuidado-natural.jpg
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/appagebuilder/images/hogar11.jpg,,https://juliaoboticarios.com/,,,jpg,125.38,home,True,data\output\images\home\hogar11.jpg
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/appagebuilder/images/Aguas-de-tocador.jpg,,https://juliaoboticarios.com/,,,jpg,74.63,home,True,data\output\images\home\Aguas-de-tocador.jpg
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/appagebuilder/images/banner-natura.jpg,,https://juliaoboticarios.com/,,,jpg,149.79,home,True,data\output\images\home\banner-natura.jpg
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/appagebuilder/images/sas.jpg,,https://juliaoboticarios.com/,,,jpg,53.4,home,True,data\output\images\home\sas.jpg
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/appagebuilder/images/nuestras-tiendas.jpg,,https://juliaoboticarios.com/,,,jpg,97.34,home,True,data\output\images\home\nuestras-tiendas.jpg
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/appagebuilder/images/desde-1910.jpg,,https://juliaoboticarios.com/,,,jpg,85.45,home,True,data\output\images\home\desde-1910.jpg
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/appagebuilder/images/mundo-de-sensaciones.jpg,,https://juliaoboticarios.com/,,,jpg,92.87,home,True,data\output\images\home\mundo-de-sensaciones.jpg
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/leoslideshow/amar1.jpg,,https://juliaoboticarios.com/,,,jpg,885.48,home,True,data\output\images\home\amar1.jpg
https://juliaoboticarios.com/2675-large_default/jb-jabon-liq-manos-bambu-500-ml.jpg,Jabon Líquido Para Manos...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,44.6,misc,True,data\output\images\misc\jb-jabon-liq-manos-bambu-500-ml.jpg
https://juliaoboticarios.com/2865-large_default/jb-jabon-liq-tonka-vainilla-500-ml.jpg,Jabón Líquido Para Manos...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,45.27,misc,True,data\output\images\misc\jb-jabon-liq-tonka-vainilla-500-ml.jpg
https://juliaoboticarios.com/2815-large_default/jb-psyllium-polvo-500-gr.jpg,Psyllium Polvo 500 G,https://juliaoboticarios.com/?controller=bestsales,,,jpg,125.68,misc,True,data\output\images\misc\jb-psyllium-polvo-500-gr.jpg
https://juliaoboticarios.com/2315-large_default/tonico-facial-agua-de-rosas-125ml.jpg,Tónico Facial Agua De Rosas...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,46.95,misc,True,data\output\images\misc\tonico-facial-agua-de-rosas-125ml.jpg
https://juliaoboticarios.com/2290-large_default/jb-espuma-limpiad-facial-de-rosas-150-ml.jpg,Espuma Limpiadora Facial De...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,36.7,misc,True,data\output\images\misc\jb-espuma-limpiad-facial-de-rosas-150-ml.jpg
https://juliaoboticarios.com/2657-large_default/jb-elixir-corporal-siempre-viernes-125ml.jpg,Elixir Corporal Siempre...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,49.01,misc,True,data\output\images\misc\jb-elixir-corporal-siempre-viernes-125ml.jpg
https://juliaoboticarios.com/2985-large_default/jb-aceite-de-almendras-argan-125-ml.jpg,Aceite De Almendras + Argán...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,45.41,misc,True,data\output\images\misc\jb-aceite-de-almendras-argan-125-ml.jpg
https://juliaoboticarios.com/2652-large_default/jb-leche-de-bano-siempre-viernes-440-ml.jpg,Leche De Baño Siempre...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,39.73,misc,True,data\output\images\misc\jb-leche-de-bano-siempre-viernes-440-ml.jpg
https://juliaoboticarios.com/2677-large_default/jb-jabon-liq-manos-te-verde-500-ml.jpg,Jabón Líquido Para Manos Té...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,44.7,misc,True,data\output\images\misc\jb-jabon-liq-manos-te-verde-500-ml.jpg
https://juliaoboticarios.com/2649-large_default/leche-de-bano-serenidad-440ml.jpg,Leche De Baño Serenidad 440Ml,https://juliaoboticarios.com/?controller=bestsales,,,jpg,36.12,misc,True,data\output\images\misc\leche-de-bano-serenidad-440ml.jpg
https://juliaoboticarios.com/2316-large_default/oleo-milenario-facial-30ml.jpg,Oleo Milenario Facial 30Ml,https://juliaoboticarios.com/?controller=bestsales,,,jpg,62.24,misc,True,data\output\images\misc\oleo-milenario-facial-30ml.jpg
https://juliaoboticarios.com/2686-large_default/refill-jabon-liq-tonka-vainilla-1000-ml.jpg,Refill Jabón Líquido Manos...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,61.62,misc,True,data\output\images\misc\refill-jabon-liq-tonka-vainilla-1000-ml.jpg
https://juliaoboticarios.com/2866-large_default/jb-crema-humect-p-manos-tonka-vainil-500.jpg,Crema humectante  para...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,44.68,misc,True,data\output\images\misc\jb-crema-humect-p-manos-tonka-vainil-500.jpg
https://juliaoboticarios.com/2317-large_default/jb-tonico-facial-agua-de-rosas-45-ml.jpg,Mini Tónico Facial agua de...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,41.5,misc,True,data\output\images\misc\jb-tonico-facial-agua-de-rosas-45-ml.jpg
https://juliaoboticarios.com/2909-large_default/jb-bruma-sensorial-serenidad-250-ml.jpg,Bruma Sensorial Serenidad...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,37.86,misc,True,data\output\images\misc\jb-bruma-sensorial-serenidad-250-ml.jpg
https://juliaoboticarios.com/2879-large_default/jb-aceite-ambiental-bambu-25-ml.jpg,Aceite Ambiental Bambú 25 Ml,https://juliaoboticarios.com/?controller=bestsales,,,jpg,45.89,misc,True,data\output\images\misc\jb-aceite-ambiental-bambu-25-ml.jpg
https://juliaoboticarios.com/2979-large_default/jb-shampoo-coco-y-keratina-500-ml.jpg,Shampoo Coco Y Keratina 500Ml,https://juliaoboticarios.com/?controller=bestsales,,,jpg,38.89,misc,True,data\output\images\misc\jb-shampoo-coco-y-keratina-500-ml.jpg
https://juliaoboticarios.com/2718-large_default/perfume-ambar-y-santal-30-ml.jpg,Perfume Ambar y Santal 30ml,https://juliaoboticarios.com/?controller=bestsales,,,jpg,53.75,misc,True,data\output\images\misc\perfume-ambar-y-santal-30-ml.jpg
https://juliaoboticarios.com/2687-large_default/jb-aceite-de-ricino-30-ml.jpg,Aceite De Ricino 30Ml,https://juliaoboticarios.com/?controller=bestsales,,,jpg,46.99,misc,True,data\output\images\misc\jb-aceite-de-ricino-30-ml.jpg
https://juliaoboticarios.com/2690-large_default/jb-elixir-corporal-siempre-viernes-45-ml.jpg,Mini Elixir corporal...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,52.37,misc,True,data\output\images\misc\jb-elixir-corporal-siempre-viernes-45-ml.jpg
https://juliaoboticarios.com/2904-large_default/jb-bruma-sensorialtonka-vainilla-250-ml.jpg,Bruma Sensorial Tonka...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,40.31,misc,True,data\output\images\misc\jb-bruma-sensorialtonka-vainilla-250-ml.jpg
https://juliaoboticarios.com/2873-large_default/aceite-ambiental-de-tonka-vainilla-25-ml.jpg,Aceite Ambiental De Tonka...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,47.07,misc,True,data\output\images\misc\aceite-ambiental-de-tonka-vainilla-25-ml.jpg
https://juliaoboticarios.com/2291-large_default/jb-espuma-limpiad-facial-herbal-150-ml.jpg,Espuma Limpiadora facial...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,40.99,misc,True,data\output\images\misc\jb-espuma-limpiad-facial-herbal-150-ml.jpg
https://juliaoboticarios.com/2681-large_default/jb-crema-humect-p-manos-bambu-500-g.jpg,Crema humectante para manos...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,43.85,misc,True,data\output\images\misc\jb-crema-humect-p-manos-bambu-500-g.jpg
https://juliaoboticarios.com/2996-large_default/jb-manteca-de-karite-50-gr.jpg,Manteca De Karité 50G,https://juliaoboticarios.com/?controller=bestsales,,,jpg,46.34,misc,True,data\output\images\misc\jb-manteca-de-karite-50-gr.jpg
https://juliaoboticarios.com/2318-large_default/jb-espuma-limpiad-facial-de-rosas-60-ml.jpg,Mini espuma limpiadora...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,37.35,misc,True,data\output\images\misc\jb-espuma-limpiad-facial-de-rosas-60-ml.jpg
https://juliaoboticarios.com/2658-large_default/jb-elixir-corporal-serenidad-125-ml.jpg,Elixir Corporal Serenidad...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,45.27,misc,True,data\output\images\misc\jb-elixir-corporal-serenidad-125-ml.jpg
https://juliaoboticarios.com/2719-large_default/-perfume-ambar-y-santal-100-ml.jpg,Perfume Ambar y Santal 100 ml,https://juliaoboticarios.com/?controller=bestsales,,,jpg,51.59,misc,True,data\output\images\misc\-perfume-ambar-y-santal-100-ml.jpg
https://juliaoboticarios.com/2703-large_default/colageno-30ml.jpg,Colágeno 30Ml,https://juliaoboticarios.com/?controller=bestsales,,,jpg,46.17,misc,True,data\output\images\misc\colageno-30ml.jpg
https://juliaoboticarios.com/2887-large_default/jb-limp-eco-multip-eucalipto-naranja-500.jpg,Limpiador Ecológico Multip...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,49.34,misc,True,data\output\images\misc\jb-limp-eco-multip-eucalipto-naranja-500.jpg
https://juliaoboticarios.com/2907-large_default/jb-bruma-sensorial-siempre-viernes-250ml.jpg,Bruma Sensorial Siempre...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,41.45,misc,True,data\output\images\misc\jb-bruma-sensorial-siempre-viernes-250ml.jpg
https://juliaoboticarios.com/2661-large_default/jb-aceite-ambiental-siempre-viernes-25ml.jpg,Aceite Ambiental Siempre...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,47.18,misc,True,data\output\images\misc\jb-aceite-ambiental-siempre-viernes-25ml.jpg
https://juliaoboticarios.com/2889-large_default/jb-elim-olor-p-esp-lavand-menta-120-ml.jpg,Eliminador De Olor Para...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,49.08,misc,True,data\output\images\misc\jb-elim-olor-p-esp-lavand-menta-120-ml.jpg
https://juliaoboticarios.com/2963-large_default/jb-elim-olor-p-banos-bergamot-limon-30ml.jpg,Eliminador De Olor En...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,42.7,misc,True,data\output\images\misc\jb-elim-olor-p-banos-bergamot-limon-30ml.jpg
https://juliaoboticarios.com/2710-large_default/jb-extracto-de-romero-30-ml.jpg,Extracto De Romero 30Ml,https://juliaoboticarios.com/?controller=bestsales,,,jpg,47.89,misc,True,data\output\images\misc\jb-extracto-de-romero-30-ml.jpg
https://juliaoboticarios.com/2964-large_default/jb-elim-olor-p-banos-lavand-menta-30m.jpg,Eliminador De Olor En Gotas...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,42.44,misc,True,data\output\images\misc\jb-elim-olor-p-banos-lavand-menta-30m.jpg
https://juliaoboticarios.com/2651-large_default/jb-leche-de-bano-gratitud-440-ml.jpg,Leche De Baño Gratitud 440Ml,https://juliaoboticarios.com/?controller=bestsales,,,jpg,38.13,misc,True,data\output\images\misc\jb-leche-de-bano-gratitud-440-ml.jpg
https://juliaoboticarios.com/2947-large_default/caja-empaque-de-regalo-.jpg,Caja Empaque de Regalo,https://juliaoboticarios.com/?controller=bestsales,,,jpg,99.83,misc,True,data\output\images\misc\caja-empaque-de-regalo-.jpg
https://juliaoboticarios.com/2531-home_default/caja-empaque-de-regalo-.jpg,Caja Empaque de Regalo,https://juliaoboticarios.com/?controller=bestsales,470,609,jpg,99.83,misc,True,data\output\images\misc\caja-empaque-de-regalo-.jpg
https://juliaoboticarios.com/2871-large_default/jb-aceite-ambiental-lavanda-francesa-25.jpg,Aceite Ambiental Lavanda...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,48.97,misc,True,data\output\images\misc\jb-aceite-ambiental-lavanda-francesa-25.jpg
https://juliaoboticarios.com/1262-large_default/jb-alcohol-glicerinado-120-ml.jpg,Alcohol Glicerinado  120 Ml,https://juliaoboticarios.com/?controller=bestsales,,,jpg,195.67,misc,True,data\output\images\misc\jb-alcohol-glicerinado-120-ml.jpg
https://juliaoboticarios.com/2814-large_default/jb-psyllium-polvo-250-gr.jpg,Psyllium Polvo 250 G,https://juliaoboticarios.com/?controller=bestsales,,,jpg,116.63,misc,True,data\output\images\misc\jb-psyllium-polvo-250-gr.jpg
https://juliaoboticarios.com/2684-large_default/-refill-jabon-liq-manos-te-verde-1000-ml.jpg,Refill Jabón Líquido Manos...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,61.01,misc,True,data\output\images\misc\-refill-jabon-liq-manos-te-verde-1000-ml.jpg
https://juliaoboticarios.com/2976-large_default/jb-oleo-capilar-brillo-reparador-60-ml.jpg,Oleo Capilar Brillo...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,38.92,misc,True,data\output\images\misc\jb-oleo-capilar-brillo-reparador-60-ml.jpg
https://juliaoboticarios.com/2978-large_default/jb-mascarilla-capilar-restructurante-350.jpg,Mascarilla Capilar...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,94.39,misc,True,data\output\images\misc\jb-mascarilla-capilar-restructurante-350.jpg
https://juliaoboticarios.com/2920-large_default/kit-navidad-bienvenido-al-hogar.jpg,Kit Bienvenido Tonka Vainilla,https://juliaoboticarios.com/?controller=bestsales,,,jpg,97.84,misc,True,data\output\images\misc\kit-navidad-bienvenido-al-hogar.jpg
https://juliaoboticarios.com/1913-home_default/kit-navidad-bienvenido-al-hogar.jpg,Kit Bienvenido Tonka Vainilla,https://juliaoboticarios.com/?controller=bestsales,470,609,jpg,45.67,misc,True,data\output\images\misc\kit-navidad-bienvenido-al-hogar.jpg
https://juliaoboticarios.com/2994-large_default/-caja-kraft-entrega.jpg,Caja Empaque de Regalo,https://juliaoboticarios.com/?controller=bestsales,,,jpg,72.79,misc,True,data\output\images\misc\-caja-kraft-entrega.jpg
https://juliaoboticarios.com/2422-home_default/-caja-kraft-entrega.jpg,Caja Empaque de Regalo,https://juliaoboticarios.com/?controller=bestsales,470,609,jpg,16.11,misc,True,data\output\images\misc\-caja-kraft-entrega.jpg
https://juliaoboticarios.com/2665-large_default/jb-balsamo-corporal-siempre-viernes-200g.jpg,Bálsamo Corporal Siempre...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,105.47,misc,True,data\output\images\misc\jb-balsamo-corporal-siempre-viernes-200g.jpg
https://juliaoboticarios.com/1043-large_default/crema-base-humectante-350g.jpg,Crema Base Humectante 350G,https://juliaoboticarios.com/?controller=bestsales,,,jpg,62.27,misc,True,data\output\images\misc\crema-base-humectante-350g.jpg
https://juliaoboticarios.com/2664-large_default/jb-aceite-ambiental-serenidad-25-ml.jpg,Aceite Ambiental Serenidad...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,41.22,misc,True,data\output\images\misc\jb-aceite-ambiental-serenidad-25-ml.jpg
https://juliaoboticarios.com/2886-large_default/limpiador-ecologico-multip-eucalipto-clavo-500ml.jpg,Limpiador  Ecológico Multip...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,49.1,misc,True,data\output\images\misc\limpiador-ecologico-multip-eucalipto-clavo-500ml.jpg
https://juliaoboticarios.com/2650-large_default/jb-leche-de-bano-aqui-y-ahora-440-ml.jpg,Leche De Baño Aquí Y Ahora...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,38.49,misc,True,data\output\images\misc\jb-leche-de-bano-aqui-y-ahora-440-ml.jpg
