image_url,alt_text,page_source,width,height,format,estimated_size_kb,category,downloaded,local_path
https://juliaoboticarios.com/2691-large_default/jb-elixir-corporal-serenidad-45-ml.jpg,Mini Elixir corporal...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,48.61,misc,True,data\output\images\misc\jb-elixir-corporal-serenidad-45-ml.jpg
https://juliaoboticarios.com/2695-large_default/jb-kit-ritual-intencion-serenidad.jpg,Kit Ritual Intencion Serenidad,https://juliaoboticarios.com/?controller=bestsales,,,jpg,81.34,misc,True,data\output\images\misc\jb-kit-ritual-intencion-serenidad.jpg
https://juliaoboticarios.com/1509-home_default/jb-kit-ritual-intencion-serenidad.jpg,Kit Ritual Intencion Serenidad,https://juliaoboticarios.com/?controller=bestsales,470,609,jpg,81.34,misc,True,data\output\images\misc\jb-kit-ritual-intencion-serenidad.jpg
https://juliaoboticarios.com/2968-large_default/jb-exfoliante-tonka-vainilla-200-g.jpg,Exfoliante Corporal Tonka...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,92.29,misc,True,data\output\images\misc\jb-exfoliante-tonka-vainilla-200-g.jpg
https://juliaoboticarios.com/2980-large_default/jb-tto-acond-biotina-nuez-d-brasil-300-g.jpg,Tto Acondicionador Biotina...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,100.41,misc,True,data\output\images\misc\jb-tto-acond-biotina-nuez-d-brasil-300-g.jpg
https://juliaoboticarios.com/2670-large_default/jb-exfoliante-siempre-viernes-200-g.jpg,Exfoliante Corporal Siempre...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,114.05,misc,True,data\output\images\misc\jb-exfoliante-siempre-viernes-200-g.jpg
https://juliaoboticarios.com/975-large_default/jb-palo-santo-3-und-x-12-cm.jpg,Palo Santo 3 Und X 12 Cm,https://juliaoboticarios.com/?controller=bestsales,,,jpg,39.61,misc,True,data\output\images\misc\jb-palo-santo-3-und-x-12-cm.jpg
https://juliaoboticarios.com/975-home_default/jb-palo-santo-3-und-x-12-cm.jpg,Palo Santo 3 Und X 12 Cm,https://juliaoboticarios.com/?controller=bestsales,470,609,jpg,17.28,misc,True,data\output\images\misc\jb-palo-santo-3-und-x-12-cm.jpg
https://juliaoboticarios.com/2975-large_default/jb-tto-acondicionador-coco-aguacat-300g.jpg,Tto Acondicionador Coco Y...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,88.22,misc,True,data\output\images\misc\jb-tto-acondicionador-coco-aguacat-300g.jpg
https://juliaoboticarios.com/2971-large_default/jabon-artesanal-de-lavanda-manzanilla-y-calendula-100-grs.jpg,Jabón artesanal en barra de...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,92.64,misc,True,data\output\images\misc\jabon-artesanal-de-lavanda-manzanilla-y-calendula-100-grs.jpg
https://juliaoboticarios.com/2972-large_default/jabon-artesanal-de-miel-almendras-y-avena-100-grs-.jpg,Jabón artesanal en barra de...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,78.3,misc,True,data\output\images\misc\jabon-artesanal-de-miel-almendras-y-avena-100-grs-.jpg
https://juliaoboticarios.com/2890-large_default/jb-elim-olor-p-esp-bergam-limon-120-ml.jpg,Eliminador De Olor Para...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,49.23,misc,True,data\output\images\misc\jb-elim-olor-p-esp-bergam-limon-120-ml.jpg
https://juliaoboticarios.com/2314-large_default/jb-agua-esencial-herbal-125-ml.jpg,Agua Esencial Herbal 125Ml,https://juliaoboticarios.com/?controller=bestsales,,,jpg,49.36,misc,True,data\output\images\misc\jb-agua-esencial-herbal-125-ml.jpg
https://juliaoboticarios.com/3027-large_default/jb-mascarilla-capilar-aguacate-hidrat350.jpg,Mascarilla Capilar Aguacate...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,81.06,misc,True,data\output\images\misc\jb-mascarilla-capilar-aguacate-hidrat350.jpg
https://juliaoboticarios.com/2876-large_default/jb-aceite-ambiental-infusion-verbena-25m.jpg,Aceite Ambiental Infusión...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,48.91,misc,True,data\output\images\misc\jb-aceite-ambiental-infusion-verbena-25m.jpg
https://juliaoboticarios.com/2704-large_default/jb-vitamina-e-30-ml.jpg,Vitamina E 30Ml,https://juliaoboticarios.com/?controller=bestsales,,,jpg,46.22,misc,True,data\output\images\misc\jb-vitamina-e-30-ml.jpg
https://juliaoboticarios.com/2659-large_default/jb-elixir-corporal-gratitud-125-ml.jpg,Elixir Corporal Gratitud 125Ml,https://juliaoboticarios.com/?controller=bestsales,,,jpg,46.05,misc,True,data\output\images\misc\jb-elixir-corporal-gratitud-125-ml.jpg
https://juliaoboticarios.com/2885-large_default/jb-desinf-pbanos-ecol-bergam-limon-500.jpg,Desinfectante Ecológico...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,49.48,misc,True,data\output\images\misc\jb-desinf-pbanos-ecol-bergam-limon-500.jpg
https://juliaoboticarios.com/2901-large_default/bruma-sensorial-bambu-250-ml.jpg,Bruma Sensorial Bambú 250ml,https://juliaoboticarios.com/?controller=bestsales,,,jpg,39.32,misc,True,data\output\images\misc\bruma-sensorial-bambu-250-ml.jpg
https://juliaoboticarios.com/2666-large_default/jb-balsamo-corporal-serenidad-200-g.jpg,Bálsamo Corporal Serenidad...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,97.4,misc,True,data\output\images\misc\jb-balsamo-corporal-serenidad-200-g.jpg
https://juliaoboticarios.com/2983-large_default/jb-fijador-corporal-80-ml.jpg,Fijador Corporal Para...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,55.37,misc,True,data\output\images\misc\jb-fijador-corporal-80-ml.jpg
https://juliaoboticarios.com/2689-large_default/jb-elixir-corporal-gratitud-45-ml.jpg,Mini Elixir corporal...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,51.77,misc,True,data\output\images\misc\jb-elixir-corporal-gratitud-45-ml.jpg
https://juliaoboticarios.com/2660-large_default/jb-elixir-corporal-aqui-y-ahora-125-ml.jpg,Elixir Corporal Aquí Y...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,47.87,misc,True,data\output\images\misc\jb-elixir-corporal-aqui-y-ahora-125-ml.jpg
https://juliaoboticarios.com/3046-large_default/kit-coloracion-5g-naturtint.jpg,Coloración Castaño Claro...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,102.27,misc,True,data\output\images\misc\kit-coloracion-5g-naturtint.jpg
https://juliaoboticarios.com/641-home_default/kit-coloracion-5g-naturtint.jpg,Coloración Castaño Claro Dorado 5G Naturtint,https://juliaoboticarios.com/?controller=bestsales,470,609,jpg,102.27,misc,True,data\output\images\misc\kit-coloracion-5g-naturtint.jpg
https://juliaoboticarios.com/2663-large_default/jb-aceite-ambiental-gratitud-25-ml.jpg,Aceite Ambiental Gratitud...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,45.46,misc,True,data\output\images\misc\jb-aceite-ambiental-gratitud-25-ml.jpg
https://juliaoboticarios.com/2832-large_default/jb-chancapiedra-hojas-picadas-50-gr.jpg,Chancapiedra Hojas Picadas...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,107.41,misc,True,data\output\images\misc\jb-chancapiedra-hojas-picadas-50-gr.jpg
https://juliaoboticarios.com/2678-large_default/jabon-liq-manos-palo-santo-500-ml.jpg,Jabón Liquido Para Manos...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,45.08,misc,True,data\output\images\misc\jabon-liq-manos-palo-santo-500-ml.jpg
https://juliaoboticarios.com/2867-large_default/kit-flor-de-luna-80.jpg,Kit Flor De Luna,https://juliaoboticarios.com/?controller=bestsales,,,jpg,73.84,misc,True,data\output\images\misc\kit-flor-de-luna-80.jpg
https://juliaoboticarios.com/2682-large_default/jb-crema-humect-p-manos-te-verde-500-g.jpg,Crema humectante para manos...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,43.99,misc,True,data\output\images\misc\jb-crema-humect-p-manos-te-verde-500-g.jpg
https://juliaoboticarios.com/2933-large_default/jb-aceite-esencial-menta-10ml.jpg,Aceite Esencial De Menta 10 Ml,https://juliaoboticarios.com/?controller=bestsales,,,jpg,61.37,misc,True,data\output\images\misc\jb-aceite-esencial-menta-10ml.jpg
https://juliaoboticarios.com/2906-large_default/jb-bruma-sensorial-aqui-y-ahora-250-ml.jpg,Bruma Sensorial Aquí Y...,https://juliaoboticarios.com/?controller=bestsales,,,jpg,41.05,misc,True,data\output\images\misc\jb-bruma-sensorial-aqui-y-ahora-250-ml.jpg
https://juliaoboticarios.com/themes/leo_frido/assets/img/modules/leoslideshow/capie1.jpg,,https://juliaoboticarios.com/?SubmitCurrency=1&id_currency=1,,,jpg,163.98,misc,True,data\output\images\misc\capie1.jpg
https://juliaoboticarios.com/2671-large_default/jb-exfoliante-gratitud-200-g.jpg,Exfoliante Corporal...,https://juliaoboticarios.com/46-rituales,,,jpg,109.8,collections,True,data\output\images\collections\jb-exfoliante-gratitud-200-g.jpg
https://juliaoboticarios.com/2673-large_default/jb-exfoliante-serenidad-200-g.jpg,Exfoliante Serenidad 200 G,https://juliaoboticarios.com/46-rituales,,,jpg,107.85,collections,True,data\output\images\collections\jb-exfoliante-serenidad-200-g.jpg
https://juliaoboticarios.com/2751-large_default/jb-infusion-herbal-sviernes-x-12u-30g.jpg,Infusión Herbal Siempre...,https://juliaoboticarios.com/46-rituales,,,jpg,89.54,collections,True,data\output\images\collections\jb-infusion-herbal-sviernes-x-12u-30g.jpg
https://juliaoboticarios.com/1549-home_default/jb-infusion-herbal-sviernes-x-12u-30g.jpg,Infusión Herbal Siempre Viernes X 12U-30G,https://juliaoboticarios.com/46-rituales,470,609,jpg,89.54,collections,True,data\output\images\collections\jb-infusion-herbal-sviernes-x-12u-30g.jpg
https://juliaoboticarios.com/2667-large_default/jb-balsamo-corporal-gratitud-200-g.jpg,Bálsamo Corporal Gratitud 200G,https://juliaoboticarios.com/46-rituales,,,jpg,103.69,collections,True,data\output\images\collections\jb-balsamo-corporal-gratitud-200-g.jpg
https://juliaoboticarios.com/2910-large_default/bruma-sensorial-gratitud-60-ml.jpg,Bruma Sensorial Gratitud 60ml,https://juliaoboticarios.com/46-rituales,,,jpg,37.31,collections,True,data\output\images\collections\bruma-sensorial-gratitud-60-ml.jpg
https://juliaoboticarios.com/2899-large_default/bruma-sensorial-serenidad-60-ml.jpg,Bruma Sensorial Serenidad 60ml,https://juliaoboticarios.com/46-rituales,,,jpg,34.91,collections,True,data\output\images\collections\bruma-sensorial-serenidad-60-ml.jpg
https://juliaoboticarios.com/2892-large_default/bruma-sensorial-siempre-viernes-60-ml.jpg,Bruma Sensorial Siempre...,https://juliaoboticarios.com/46-rituales,,,jpg,38.25,collections,True,data\output\images\collections\bruma-sensorial-siempre-viernes-60-ml.jpg
https://juliaoboticarios.com/2648-large_default/jb-leche-de-bano-siempre-viernes-45ml.jpg,Leche de baño siempre...,https://juliaoboticarios.com/46-rituales,,,jpg,53.17,collections,True,data\output\images\collections\jb-leche-de-bano-siempre-viernes-45ml.jpg
https://juliaoboticarios.com/2700-large_default/kir-ritual-intencion-aqui-y-ahora-.jpg,Kit Ritual intención Aquí y...,https://juliaoboticarios.com/46-rituales,,,jpg,85.12,collections,True,data\output\images\collections\kir-ritual-intencion-aqui-y-ahora-.jpg
https://juliaoboticarios.com/2699-home_default/kir-ritual-intencion-aqui-y-ahora-.jpg,Kit Ritual intención Aquí y Ahora,https://juliaoboticarios.com/46-rituales,470,609,jpg,41.68,collections,True,data\output\images\collections\kir-ritual-intencion-aqui-y-ahora-.jpg
https://juliaoboticarios.com/2644-large_default/jb-vela-aqui-y-ahora-85-g.jpg,Vela Aquí Y Ahora 85gr,https://juliaoboticarios.com/46-rituales,,,jpg,76.93,collections,True,data\output\images\collections\jb-vela-aqui-y-ahora-85-g.jpg
https://juliaoboticarios.com/2698-large_default/jb-kit-ritual-intencion-gratitud.jpg,Kit Ritual Intención Gratitud,https://juliaoboticarios.com/46-rituales,,,jpg,86.92,collections,True,data\output\images\collections\jb-kit-ritual-intencion-gratitud.jpg
https://juliaoboticarios.com/1537-home_default/jb-kit-ritual-intencion-gratitud.jpg,Kit Ritual Intención Gratitud,https://juliaoboticarios.com/46-rituales,470,609,jpg,135.82,collections,True,data\output\images\collections\jb-kit-ritual-intencion-gratitud.jpg
https://juliaoboticarios.com/2750-large_default/infusion-herbal-serenidad-x-12u-30g.jpg,Infusion Herbal Serenidad X...,https://juliaoboticarios.com/46-rituales,,,jpg,88.22,collections,True,data\output\images\collections\infusion-herbal-serenidad-x-12u-30g.jpg
https://juliaoboticarios.com/1460-home_default/infusion-herbal-serenidad-x-12u-30g.jpg,Infusion Herbal Serenidad X 12U-30G,https://juliaoboticarios.com/46-rituales,470,609,jpg,172.54,collections,True,data\output\images\collections\infusion-herbal-serenidad-x-12u-30g.jpg
https://juliaoboticarios.com/2668-large_default/jb-balsamo-corporal-aqui-y-ahora-200-g.jpg,Bálsamo Corporal Aquí Y...,https://juliaoboticarios.com/46-rituales,,,jpg,102.24,collections,True,data\output\images\collections\jb-balsamo-corporal-aqui-y-ahora-200-g.jpg
https://juliaoboticarios.com/2643-large_default/vela-serenidad-85-g.jpg,Vela Serenidad 85gr,https://juliaoboticarios.com/46-rituales,,,jpg,77.6,collections,True,data\output\images\collections\vela-serenidad-85-g.jpg
https://juliaoboticarios.com/2897-large_default/bruma-sensorial-aqui-y-ahora-60-ml.jpg,Bruma Sensorial Aquí Y...,https://juliaoboticarios.com/46-rituales,,,jpg,37.54,collections,True,data\output\images\collections\bruma-sensorial-aqui-y-ahora-60-ml.jpg
https://juliaoboticarios.com/2640-large_default/jb-balsamo-corporal-serenidad-45-g.jpg,Bálsamo Corporal Serenidad...,https://juliaoboticarios.com/46-rituales,,,jpg,46.65,collections,True,data\output\images\collections\jb-balsamo-corporal-serenidad-45-g.jpg
https://juliaoboticarios.com/2905-large_default/jb-bruma-sensorial-gratitud-250-ml.jpg,Bruma Sensorial Gratitud...,https://juliaoboticarios.com/46-rituales,,,jpg,39.63,collections,True,data\output\images\collections\jb-bruma-sensorial-gratitud-250-ml.jpg
https://juliaoboticarios.com/2647-large_default/jb-leche-de-bano-aqui-y-ahora-45-ml.jpg,Mini Leche de baño Aquí y...,https://juliaoboticarios.com/46-rituales,,,jpg,53.57,collections,True,data\output\images\collections\jb-leche-de-bano-aqui-y-ahora-45-ml.jpg
https://juliaoboticarios.com/2637-large_default/jb-balsamo-corporal-gratitud-45-g.jpg,Bálsamo Corporal Gratitud 45gr,https://juliaoboticarios.com/46-rituales,,,jpg,52.41,collections,True,data\output\images\collections\jb-balsamo-corporal-gratitud-45-g.jpg
https://juliaoboticarios.com/2645-large_default/mini-leche-de-bano-gratitud-45-ml.jpg,Leche de baño Gratitud 45 ml,https://juliaoboticarios.com/46-rituales,,,jpg,52.91,collections,True,data\output\images\collections\mini-leche-de-bano-gratitud-45-ml.jpg
https://juliaoboticarios.com/2688-large_default/jb-elixir-corporal-aqui-y-ahora-45-ml.jpg,Mini Elixir corporal Aquí y...,https://juliaoboticarios.com/46-rituales,,,jpg,51.79,collections,True,data\output\images\collections\jb-elixir-corporal-aqui-y-ahora-45-ml.jpg
https://juliaoboticarios.com/2636-large_default/jb-balsamo-corporal-aqui-y-ahora-45-g.jpg,Bálsamo Corporal Aquí Y...,https://juliaoboticarios.com/46-rituales,,,jpg,53.31,collections,True,data\output\images\collections\jb-balsamo-corporal-aqui-y-ahora-45-g.jpg
https://juliaoboticarios.com/2662-large_default/jb-aceite-ambiental-aqui-y-ahora-25-ml.jpg,Aceite Ambiental Aqui Y...,https://juliaoboticarios.com/46-rituales,,,jpg,46.01,collections,True,data\output\images\collections\jb-aceite-ambiental-aqui-y-ahora-25-ml.jpg
https://juliaoboticarios.com/2672-large_default/jb-exfoliante-aqui-y-ahora-200-g.jpg,Exfoliante Corporal Aquí Y...,https://juliaoboticarios.com/46-rituales,,,jpg,113.6,collections,True,data\output\images\collections\jb-exfoliante-aqui-y-ahora-200-g.jpg
https://juliaoboticarios.com/2854-large_default/mini-leche-de-bano-serenidad-45-ml.jpg,Leche de baño serenidad 45 ml,https://juliaoboticarios.com/46-rituales,,,jpg,48.98,collections,True,data\output\images\collections\mini-leche-de-bano-serenidad-45-ml.jpg
https://juliaoboticarios.com/2693-large_default/jb-kit-ritual-intencion-siempre-viernes.jpg,Kit Ritual Intención...,https://juliaoboticarios.com/46-rituales,,,jpg,87.83,collections,True,data\output\images\collections\jb-kit-ritual-intencion-siempre-viernes.jpg
https://juliaoboticarios.com/1510-home_default/jb-kit-ritual-intencion-siempre-viernes.jpg,Kit Ritual Intención Siempre Viernes,https://juliaoboticarios.com/46-rituales,470,609,jpg,87.83,collections,True,data\output\images\collections\jb-kit-ritual-intencion-siempre-viernes.jpg
https://juliaoboticarios.com/2762-large_default/jb-calendula-flor-125-gr.jpg,Calendula Flor 125 Gr,https://juliaoboticarios.com/12-cuidado-de-la-salud,,,jpg,119.36,collections,True,data\output\images\collections\jb-calendula-flor-125-gr.jpg
https://juliaoboticarios.com/2759-large_default/jb-anis-en-grano-125-gr.jpg,Anís En Grano 125 G,https://juliaoboticarios.com/12-cuidado-de-la-salud,,,jpg,112.39,collections,True,data\output\images\collections\jb-anis-en-grano-125-gr.jpg
https://juliaoboticarios.com/2853-large_default/infusion-herbal-aire-libre-x-12u-30g.jpg,Infusión Herbal Aire Libre...,https://juliaoboticarios.com/12-cuidado-de-la-salud,,,jpg,94.16,collections,True,data\output\images\collections\infusion-herbal-aire-libre-x-12u-30g.jpg
https://juliaoboticarios.com/3041-large_default/jb-flor-de-jamaica-50-gr.jpg,Flor De Jamaica 125  gr,https://juliaoboticarios.com/12-cuidado-de-la-salud,,,jpg,63.48,collections,True,data\output\images\collections\jb-flor-de-jamaica-50-gr.jpg
https://juliaoboticarios.com/3035-large_default/kit-coloracion-6-elementos-naturtint.jpg,Maca Polvo 125 gr,https://juliaoboticarios.com/12-cuidado-de-la-salud,,,jpg,66.9,collections,True,data\output\images\collections\kit-coloracion-6-elementos-naturtint.jpg
https://juliaoboticarios.com/2942-large_default/fusiones-esencial-rollon-alivio-emocional-x-10-ml.jpg,Fusiones Esencial Rollón un...,https://juliaoboticarios.com/12-cuidado-de-la-salud,,,jpg,37.33,collections,True,data\output\images\collections\fusiones-esencial-rollon-alivio-emocional-x-10-ml.jpg
https://juliaoboticarios.com/2941-large_default/fusiones-esencial-rollon-sueno-reparador-x-10-ml.jpg,Fusiones Esencial Rollón...,https://juliaoboticarios.com/12-cuidado-de-la-salud,,,jpg,37.19,collections,True,data\output\images\collections\fusiones-esencial-rollon-sueno-reparador-x-10-ml.jpg
https://juliaoboticarios.com/2846-large_default/jb-miel-infusionada-jengibre-limon-237g.jpg,Miel infusionada Jengibre...,https://juliaoboticarios.com/12-cuidado-de-la-salud,,,jpg,91.2,collections,True,data\output\images\collections\jb-miel-infusionada-jengibre-limon-237g.jpg
https://juliaoboticarios.com/2845-large_default/jb-miel-infusionada-jengibre-limon-55g.jpg,Miel infusionada Jengibre...,https://juliaoboticarios.com/12-cuidado-de-la-salud,,,jpg,115.21,collections,True,data\output\images\collections\jb-miel-infusionada-jengibre-limon-55g.jpg
https://juliaoboticarios.com/3150-large_default/jb-muestra-perfume-ambar-y-santal-7ml.jpg,Gelatina Sin Sabor 125 g,https://juliaoboticarios.com/12-cuidado-de-la-salud,,,jpg,53.33,collections,True,data\output\images\collections\jb-muestra-perfume-ambar-y-santal-7ml.jpg
https://juliaoboticarios.com/3149-large_default/jb-fe-roll-on-guardian-x-10-ml.jpg,Boldo Hojas 50 gr,https://juliaoboticarios.com/12-cuidado-de-la-salud,,,jpg,76.25,collections,True,data\output\images\collections\jb-fe-roll-on-guardian-x-10-ml.jpg
https://juliaoboticarios.com/2863-large_default/jb-laurel-hojas-x-50-grs.jpg,Laurel Hojas 50 gr,https://juliaoboticarios.com/12-cuidado-de-la-salud,,,jpg,91.26,collections,True,data\output\images\collections\jb-laurel-hojas-x-50-grs.jpg
https://juliaoboticarios.com/2864-large_default/jb-vinagre-de-manzanar-flor-x-500-ml.jpg,Vinagre de Manzana Flor x...,https://juliaoboticarios.com/12-cuidado-de-la-salud,,,jpg,60.31,collections,True,data\output\images\collections\jb-vinagre-de-manzanar-flor-x-500-ml.jpg
https://juliaoboticarios.com/2850-large_default/miel-infusionada-corozo-237-gr.jpg,Miel Infusionada Corozo 237gr,https://juliaoboticarios.com/12-cuidado-de-la-salud,,,jpg,100.43,collections,True,data\output\images\collections\miel-infusionada-corozo-237-gr.jpg
https://juliaoboticarios.com/2851-large_default/miel-infusionada-corozo-55-gr.jpg,Miel Infusionada Corozo 55gr,https://juliaoboticarios.com/12-cuidado-de-la-salud,,,jpg,132.31,collections,True,data\output\images\collections\miel-infusionada-corozo-55-gr.jpg
https://juliaoboticarios.com/2934-large_default/aceite-esencial-oregano-10ml.jpg,Aceite Esencial De Orégano...,https://juliaoboticarios.com/12-cuidado-de-la-salud,,,jpg,61.72,collections,True,data\output\images\collections\aceite-esencial-oregano-10ml.jpg
https://juliaoboticarios.com/2917-large_default/vinagre-de-manzana-curcuma-x-500-manzato.jpg,Vinagre de Manzana Cúrcuma...,https://juliaoboticarios.com/12-cuidado-de-la-salud,,,jpg,55.54,collections,True,data\output\images\collections\vinagre-de-manzana-curcuma-x-500-manzato.jpg
https://juliaoboticarios.com/2918-large_default/vinagre-de-manzana-curcuma-x-500-manzato.jpg,Vinagre de Manzana X 500ml...,https://juliaoboticarios.com/12-cuidado-de-la-salud,,,jpg,60.09,collections,True,data\output\images\collections\vinagre-de-manzana-curcuma-x-500-manzato.jpg
https://juliaoboticarios.com/3127-large_default/aceite-de-linaza-x-250-m-l.jpg,Aceite de Linaza X 250ml,https://juliaoboticarios.com/12-cuidado-de-la-salud,,,jpg,30.46,collections,True,data\output\images\collections\aceite-de-linaza-x-250-m-l.jpg
https://juliaoboticarios.com/2388-large_default/aceite-de-ajonjol-i-natural-x-250-ml.jpg,Aceite de Ajonjolí Natural...,https://juliaoboticarios.com/12-cuidado-de-la-salud,,,jpg,41.18,collections,True,data\output\images\collections\aceite-de-ajonjol-i-natural-x-250-ml.jpg
